,PBR2015,PER2015,PSR2015,EBIT/EV2015,P_CF2015,start_price2015,end_price2015,PBR2016,PER2016,PSR2016,EBIT/EV2016,P_CF2016,start_price2016,end_price2016,PBR2017,PER2017,PSR2017,EBIT/EV2017,P_CF2017,start_price2017,end_price2017,PBR2018,PER2018,PSR2018,EBIT/EV2018,P_CF2018,start_price2018,end_price2018,PBR2019,PER2019,PSR2019,EBIT/EV2019,P_CF2019,start_price2019,end_price2019,PBR2020,PER2020,PSR2020,EBIT/EV2020,P_CF2020,start_price2020,end_price2020,PBR2021,PER2021,PSR2021,EBIT/EV2021,P_CF2021,start_price2021,end_price2021,PBR2022,PER2022,PSR2022,EBIT/EV2022,P_CF2022,start_price2022,end_price2022
071320,0.48725754588979303,28.99571896665647,0.7963547356700575,0.08833865329591722,245.9965781436696,72600.0,66000.0,0.36716999756234814,44.74434785322357,0.6094675854490669,0.08094687178505718,470.07641517840744,66000.0,82800.0,0.4072322935273953,46.43346005139906,0.6699576640806734,0.08054654860882327,34.099714992611155,82800.0,61000.0,0.2742777214975598,18.95157825668983,0.6684103623105231,-0.030131084364166092,-27.77898945323712,61000.0,31000.0,0.19905172536169138,8.520129130105643,0.29842279430726176,0.049713173486330337,29.137639238067074,31000.0,38400.0,0.2799597471392159,-134.05153902172094,0.437169859477644,0.05162292164597761,48.52236265589491,38400.0,36600.0,0.3127440065999853,5.522515807123147,0.4127414214924311,0.10644515242522656,-32.532607655733784,36600.0,27000.0,0.21102775300567214,35.649109114958506,0.25871770630943947,0.24133426291346485,13.917393566167572,27000.0,37400.0
007690,0.2273455455021977,13.528877287400515,0.3715646957576655,0.18933150995809508,20.741084243890114,52293.0,38387.0,0.13833358545367763,16.85771198195989,0.22962071212980478,0.21485210998128584,15.60314760900264,38387.0,46095.0,0.14685527903771528,16.74473965085013,0.24159876627123267,0.223357007937474,-11.175349664993334,46095.0,38193.0,0.11124188538077168,7.6864037104602065,0.2710946718730446,-0.07429112817861967,24.438077387714845,38193.0,29788.0,0.12389715109675471,5.303243286529783,0.1857493773029026,0.07986860769648754,-21.859665699272064,29788.0,52448.0,0.2476930155508822,-118.60144281033233,0.38678389271485725,0.05834779014035857,33.55956863377881,52448.0,57800.0,0.38435167556111965,6.78698283256134,0.5072450744899476,0.0866136030342808,-70.43316158664548,57800.0,47050.0,0.286172876088322,48.3434426994059,0.3508448014776334,0.17796315263012746,-34.9680417780682,47050.0,38350.0
025620,0.028351727797168744,1.6871544388802207,0.046336958526672856,1.5182029017813978,15.20568061022926,109252.0,250230.0,0.2094412332854683,25.523085925183263,0.34765270471831944,0.1419074088218774,-3981.6652592434166,250230.0,302398.0,0.2424285887319571,27.642204140289074,0.3988310691335439,0.1353023415978128,444.56115820640804,302398.0,143832.0,0.10557598533188654,7.294910928674119,0.25728696527619577,-0.0782780775351022,71.01677550640169,143832.0,31291.0,0.037808626847439575,1.6183450928989573,0.056683538171957704,0.26172579595625467,-9.999856084486625,31291.0,23440.0,0.03881116915449278,-18.583732159912795,0.0606054032367569,0.3723757981385738,8594.35974623536,23440.0,18706.0,0.05322002778461983,0.9397732282429291,0.07023670943688581,0.6255179645402604,10.601387835776617,18706.0,7640.0,0.023128914567831848,3.9071884498387703,0.028355795108407366,2.2019289784026697,15.856927588761843,7640.0,6450.0
002420,0.011931018805752052,0.7099909918187819,0.01949959196625382,3.6077116391289366,242.99692567521902,9668.0,13708.0,0.014021693598415643,1.7087222268270763,0.02327468964803391,2.1196628287011956,62.36015698853106,13708.0,16331.0,0.0147681163048936,1.6838908637081391,0.024295746824981677,2.2210791849477687,-42.03431625640697,16331.0,12923.0,0.010683871849597078,0.7382161129841743,0.026036422553305755,-0.7735290428409528,203.337042689245,12923.0,9189.0,0.010849499126948263,0.46439754988608634,0.016265811514142334,0.9120691047460859,722.456524470128,9189.0,11793.0,,,,,,11793.0,10981.0,0.03629314890860827,0.6408739554021969,0.047897595333090404,0.9172553072328072,101.89711920418272,10981.0,8700.0,0.03264513057476716,5.514771423930491,0.04002257136410346,1.5600558591508054,102.22291290558553,8700.0,5820.0
001780,0.277002127819073,16.483840874625116,0.4527214778717751,0.15539113634640508,67.31804340136593,7290.0,4720.0,0.16900538755571048,20.59546232008644,0.28053301240652684,0.175859853616808,-109.79333298949373,4720.0,3845.0,0.12171483569827336,13.87817481787745,0.20023899947142224,0.2694918457352216,-565.7164588878463,3845.0,2725.0,0.07886104073090777,5.449006855735818,0.19218307822934116,-0.10479553768322551,19.960021937664468,2725.0,1505.0,0.06219794729760055,2.6622956502393165,0.09324855234989075,0.15909677707387762,15.044881860293092,1505.0,4945.0,0.2590780103878655,-124.05285536248411,0.40456207920022613,0.05578373891693416,38.16656817532378,4945.0,3980.0,0.2637323841087781,4.657055704840065,0.3480587215532911,0.1262267565854969,-26.119333393588892,3980.0,3400.0,0.2064848793173412,34.88167735537174,0.25314819308684977,0.24664385786640747,81.24537781330247,3400.0,3445.0
072710,0.4113040741766183,24.475880251146407,0.6722193427970469,0.10465171174962518,286.6494820759078,153000.0,104000.0,0.23174278303918694,28.240814243050288,0.3846711751010013,0.1282510821964772,-744.4130678016778,104000.0,104500.0,0.20586276031038667,23.472893502980586,0.33867484531765923,0.15933506223384672,-302.2518052232409,104500.0,86400.0,0.1556051864424199,10.75174407862568,0.3792073176030804,-0.053110602253044696,197.5118335094657,86400.0,70900.0,0.18234762681483718,7.805133686772508,0.27337963652664865,0.05426718805453613,-284.3792651276549,70900.0,76500.0,0.22339601982872934,-106.96745005444116,0.3488430304511815,0.06469381192053286,36.83104575375681,76500.0,72500.0,0.2481392953649353,4.381708848457654,0.3274798663945313,0.13415885381495987,162.2092294137724,72500.0,68000.0,0.21287974974637427,35.96196859883911,0.26098823396289994,0.23923471953807107,-420.66836468579515,68000.0,67100.0
004090,0.04405471325029817,2.621607598153446,0.07200130571891938,0.9770504047461159,83.60963200623603,6006.0,5799.0,0.03525767827186015,4.296597847228159,0.05852442244070268,0.8429727699829932,-88.97948596420585,5799.0,5105.0,0.027441081594101167,3.128888318090033,0.04514465875333245,1.1953302792823584,29.43205425404377,5105.0,6395.0,0.03142245350754591,2.1711755640012935,0.07657600996168108,-0.26300572498801245,-29.430248131316343,6395.0,4360.0,0.030593472962117625,1.3095105792326043,0.045866418250478935,0.32345111546872235,8.236899863536683,4360.0,13980.0,0.1113885547605142,-53.33555036977159,0.1739382869490051,0.1297470832768055,19.116865661815172,13980.0,16650.0,0.15597798139169458,2.7543001612195686,0.20585070345879175,0.21342809514256295,-17.362246057436927,16650.0,10440.0,0.0894576440870691,15.112160698319766,0.10967408864667494,0.5692998932135991,14.579327295470613,10440.0,12520.0
035420,11.998933481492367,714.0324579142565,19.610589064407595,0.0035872917771042055,-538.4098124212971,125778.0,174848.0,13.826063398079167,1684.8821914413836,22.949961956143063,0.0021496547397669443,-190.0639073076312,174848.0,157223.0,10.991135941944,1253.2318281026023,18.082052622780445,0.0029843280893753913,142.68906520295639,157223.0,124000.0,7.936215217336106,548.3631806917136,19.340427869352517,-0.001041338338154121,14.439857568184735,124000.0,163000.0,14.848110793833836,635.5524980841327,22.26061947078446,0.0006664479470188605,64.1116664430977,163000.0,378500.0,39.14800135105154,-18745.015611559564,61.13138200885486,0.00036917185020499767,591.2632305827699,378500.0,335500.0,40.61746315357241,717.2338320706804,53.60457475005919,0.0008196002622503409,-51.714652508716334,335500.0,198200.0,21.9478417950039,3707.668758463776,26.907812867121958,0.002320420736653098,-568.1654192368155,198200.0,194300.0
009290,0.3463932488923402,20.613167269658042,0.566131620713666,0.12426245473841778,-265.43362504864467,11400.0,9090.0,0.22894425459773227,27.89977785420339,0.3800258816855601,0.12981877517835533,82.49005201784063,9090.0,8880.0,0.19772767251543263,22.54531413330515,0.3252914164913499,0.16589056710373606,94.777706090148,8880.0,7020.0,0.14290269693812824,9.874048935976239,0.3482515565392539,-0.057831554916226435,18.510076831366476,7020.0,5610.0,0.1630833893461752,6.980555097826461,0.24449826127028948,0.06067750367055529,33.42747024857274,5610.0,8550.0,0.2822104543445229,-135.1292323967212,0.4406844409941793,0.05121121442564281,-20.945164389913266,8550.0,7450.0,0.2882085085570214,5.089261538716926,0.38036089260757106,0.11550694189871612,13.427776278736317,7450.0,5520.0,0.19532485168802285,32.99640379766662,0.2394661218451131,0.260736034282275,14.7735487653497,5520.0,7320.0
016580,0.17573678778858282,10.45774365898319,0.28721735428708006,0.2449326401934743,26.220573187634873,16300.0,16250.0,0.14522110701310895,17.697044341759906,0.24105334868078604,0.20466214125000604,32.99123953125627,16250.0,24800.0,0.1959371022682115,22.34114964692958,0.32234566223937305,0.16740655723685535,-25.85270228568279,24800.0,18150.0,0.1310963058761253,9.058270888386533,0.3194795728570017,-0.06303980200222624,-238.58621777082672,18150.0,14200.0,0.14646900238738061,6.269399632837377,0.21958960110702608,0.0675603219409359,-12.86472480207571,14200.0,18100.0,0.21198057689466374,-101.50145821253122,0.33101729787942397,0.06817766185143002,18.608145893166586,18100.0,18000.0,0.2470776955037294,4.362962839291608,0.3260788284001223,0.13473528391440343,11.956500149572522,18000.0,16400.0,0.20590779371141502,34.784189762193506,0.2524406924752814,0.24733511203216427,-11.20612499894402,16400.0,14600.0
